SampleID	Stemness	EXTENDScores	Phase	Senescence	ClusterNo	ClusterMean	EXTENDclass
BT920.P3.A07	0.263309252	0.222459748	NonCycling	0.41586404571203	2	0.233514608641082	Low
BT920.P3.A08	0.415624279	0.269634508	NonCycling	0.296207025362307	2	0.233514608641082	Low
BT920.P3.A10	0.278629729	0.197508113	NonCycling	0.48704872776435	2	0.233514608641082	Low
BT920.P3.A12	0.285487018	0.359966789	NonCycling	0.3637827972545	2	0.233514608641082	Low
BT920.P3.B01	0.210621127	0.213357734	NonCycling	0.348232945228779	2	0.233514608641082	Low
BT920.P3.B03	0.368959817	0.340283169	NonCycling	0.308167307639799	2	0.233514608641082	Low
BT920.P3.B04	0.210842082	0.119719174	NonCycling	0.380090179082655	2	0.233514608641082	Low
BT920.P3.B05	0.320687398	0.151054792	NonCycling	0.395936377714149	2	0.233514608641082	Low
BT920.P3.B06	0.166589472	0.116377795	NonCycling	0.416244579164396	2	0.233514608641082	Low
BT920.P3.B10	0.256544909	0.270775794	NonCycling	0.393398408237786	2	0.233514608641082	Low
BT920.P3.B11	0.312022363	0.262207688	NonCycling	0.295619667500914	2	0.233514608641082	Low
BT920.P3.C01	0.350337942	0.546282666	G1_S	0.358971939879696	1	0.501930586996053	High
BT920.P3.C02	0.238290647	0.255653828	NonCycling	0.403562309168445	2	0.233514608641082	Low
BT920.P3.C07	0.247631281	0.113199409	NonCycling	0.369333247484044	2	0.233514608641082	Low
BT920.P3.C08	0.260701264	0.231156866	NonCycling	0.450887940502399	2	0.233514608641082	Low
BT920.P3.C09	0.174800927	0.222877958	NonCycling	0.421070314165724	2	0.233514608641082	Low
BT920.P3.C10	0.123566707	0.220412133	NonCycling	0.433198907201282	2	0.233514608641082	Low
BT920.P3.C11	0.24168924	0.266156276	NonCycling	0.375867961954218	2	0.233514608641082	Low
BT920.P3.D01	0.494633778	0.20844601	NonCycling	0.227431630411228	2	0.233514608641082	Low
BT920.P3.D02	0.253902221	0.30695298	NonCycling	0.429950525202996	2	0.233514608641082	Low
BT920.P3.D03	0.213760746	0.141226466	NonCycling	0.394810618983407	2	0.233514608641082	Low
BT920.P3.D04	0.254661393	0.105783177	NonCycling	0.412319899937691	2	0.233514608641082	Low
BT920.P3.D06	0.284076401	0.199056557	NonCycling	0.492434451410533	2	0.233514608641082	Low
BT920.P3.D08	0.488977381	0.353889361	G1_S	0.327159545070382	2	0.233514608641082	Low
BT920.P3.D09	0.342259086	0.130599031	NonCycling	0.357720805113006	2	0.233514608641082	Low
BT920.P3.D11	0.427934634	0.301919886	NonCycling	0.260082757713321	2	0.233514608641082	Low
BT920.P3.D12	0.267537132	0.25585749	NonCycling	0.329017689266987	2	0.233514608641082	Low
BT920.P3.E04	0.257303874	0.294029146	NonCycling	0.355981225241828	2	0.233514608641082	Low
BT920.P3.E05	0.21917758	0.2674603	NonCycling	0.438271515136763	2	0.233514608641082	Low
BT920.P3.E06	0.248012737	0.227240965	NonCycling	0.42603363359883	2	0.233514608641082	Low
BT920.P3.E09	0.293895271	0.396635707	NonCycling	0.376328614577664	1	0.501930586996053	High
BT920.P3.F01	0.287232357	0.167577126	NonCycling	0.368349001408271	2	0.233514608641082	Low
BT920.P3.F02	0.204162889	0.151666019	NonCycling	0.453596360895536	2	0.233514608641082	Low
BT920.P3.F06	0.134230823	0.198891811	NonCycling	0.414071711937533	2	0.233514608641082	Low
BT920.P3.F07	0.338554024	0.320423873	NonCycling	0.304924905899402	2	0.233514608641082	Low
BT920.P3.F08	0.425317003	0.375673388	NonCycling	0.285611898183472	1	0.501930586996053	High
BT920.P3.F09	0.196405944	0.29100695	NonCycling	0.312753804436426	2	0.233514608641082	Low
BT920.P3.F10	0.228902178	0.250837814	NonCycling	0.373941583629825	2	0.233514608641082	Low
BT920.P3.F11	0.23288603	0.146653951	NonCycling	0.311685939534994	2	0.233514608641082	Low
BT920.P3.F12	0.312784868	0.09685925	NonCycling	0.235211377983464	2	0.233514608641082	Low
BT920.P3.G03	0.255073516	0.217927988	NonCycling	0.355228463941203	2	0.233514608641082	Low
BT920.P3.G04	0.223937299	0.216788344	NonCycling	0.38248727190287	2	0.233514608641082	Low
BT920.P3.G05	0.290339383	0.290182592	NonCycling	0.34236829779186	2	0.233514608641082	Low
BT920.P3.G06	0.257204307	0.290177786	NonCycling	0.418433042376119	2	0.233514608641082	Low
BT920.P3.G07	0.20435898	0.266957604	NonCycling	0.379979780124477	2	0.233514608641082	Low
BT920.P3.G09	0.349150733	0.281430165	NonCycling	0.198902871675107	2	0.233514608641082	Low
BT920.P3.G10	0.280182324	0.261154773	NonCycling	0.436674111153175	2	0.233514608641082	Low
BT920.P3.G11	0.217688264	0.240225956	NonCycling	0.376419268326155	2	0.233514608641082	Low
BT920.P3.G12	0.468363278	0.441429977	G1_S	0.411589500128993	1	0.501930586996053	High
BT920.P3.H01	0.150437032	0.142130864	NonCycling	0.509892145139513	2	0.233514608641082	Low
BT920.P3.H02	0.320243067	0.154306465	NonCycling	0.292731340733839	2	0.233514608641082	Low
BT920.P3.H05	0.318345272	0.26380206	NonCycling	0.372453661263864	2	0.233514608641082	Low
BT920.P3.H06	0.209927093	0.269521116	NonCycling	0.447670980985242	2	0.233514608641082	Low
BT920.P3.H07	0.229558528	0.096207273	NonCycling	0.416031848738306	2	0.233514608641082	Low
BT920.P3.H08	0.186272941	0.113036415	NonCycling	0.442501793744216	2	0.233514608641082	Low
BT920.P3.H09	0.218936967	0.175503908	NonCycling	0.376867935257883	2	0.233514608641082	Low
BT920.P3.H10	0.244380005	0.209382832	NonCycling	0.454316209588927	2	0.233514608641082	Low
BT920.P3.H11	0.447661958	0.252595134	G2_M	0.302559317058626	2	0.233514608641082	Low
BT920.P3.H12	0.269724694	0.134429392	NonCycling	0.347926853598429	2	0.233514608641082	Low
BT920.P4.A01	0.217000976	0.249565369	NonCycling	0.404056101955687	2	0.233514608641082	Low
BT920.P4.A02	0.189401714	0.223853938	NonCycling	0.424961829737009	2	0.233514608641082	Low
BT920.P4.A04	0.1383338	0.148224427	NonCycling	0.287663021032814	2	0.233514608641082	Low
BT920.P4.A05	0.192627286	0.200217647	NonCycling	0.499419837428174	2	0.233514608641082	Low
BT920.P4.A08	0.333520234	0.271571136	NonCycling	0.282257301686801	2	0.233514608641082	Low
BT920.P4.A09	0.37294549	0.300858454	NonCycling	0.365282868285233	2	0.233514608641082	Low
BT920.P4.A10	0.232328323	0.302202409	NonCycling	0.403465445916985	2	0.233514608641082	Low
BT920.P4.A11	0.285889073	0.140093438	NonCycling	0.436252891788807	2	0.233514608641082	Low
BT920.P4.B03	0.294212509	0.114666356	NonCycling	0.355882021750978	2	0.233514608641082	Low
BT920.P4.B04	0.220646693	0.178039527	NonCycling	0.422052355661424	2	0.233514608641082	Low
BT920.P4.B05	0.171949068	0.146586563	NonCycling	0.360343521401472	2	0.233514608641082	Low
BT920.P4.B06	0.258803816	0.147265178	NonCycling	0.39667552768872	2	0.233514608641082	Low
BT920.P4.B11	0.407321816	0.338861938	G2_M	0.400111343760555	2	0.233514608641082	Low
BT920.P4.C03	0.218265724	0.093558619	NonCycling	0.391472108117042	2	0.233514608641082	Low
BT920.P4.C04	0.52652347	0.37824126	G1_S	0.295503647746845	1	0.501930586996053	High
BT920.P4.C05	0.334784859	0.208110049	NonCycling	0.249175767978598	2	0.233514608641082	Low
BT920.P4.C07	0.21952669	0.204211172	NonCycling	0.372578620972651	2	0.233514608641082	Low
BT920.P4.C09	0.240910399	0.138276982	NonCycling	0.423365599166076	2	0.233514608641082	Low
BT920.P4.C10	0.280446344	0.11817073	NonCycling	0.388749532154062	2	0.233514608641082	Low
BT920.P4.C12	0.224487003	0.313352737	NonCycling	0.360502015060494	2	0.233514608641082	Low
BT920.P4.D03	0.274651856	0.157208811	NonCycling	0.422106484533885	2	0.233514608641082	Low
BT920.P4.D04	0.17877722	0.221146062	NonCycling	0.463505895576054	2	0.233514608641082	Low
BT920.P4.D05	0.187387102	0.164585697	NonCycling	0.375531351240451	2	0.233514608641082	Low
BT920.P4.D07	0.337639288	0.292997695	NonCycling	0.273399589204854	2	0.233514608641082	Low
BT920.P4.D08	0.166547353	0.291642228	NonCycling	0.363567070471492	2	0.233514608641082	Low
BT920.P4.D12	0.521374616	0.190249241	G1_S	0.315013708967821	2	0.233514608641082	Low
BT920.P4.E02	0.289876121	0.285661605	G2_M	0.416442866606727	2	0.233514608641082	Low
BT920.P4.E03	0.227306633	0.151504041	NonCycling	0.380102953466059	2	0.233514608641082	Low
BT920.P4.E05	0.175678741	0.160708421	NonCycling	0.424458171690818	2	0.233514608641082	Low
BT920.P4.E09	0.200906166	0.203860864	NonCycling	0.405422575008881	2	0.233514608641082	Low
BT920.P4.E10	0.28117197	0.248180314	NonCycling	0.31517300224861	2	0.233514608641082	Low
BT920.P4.E11	0.253918561	0.232331349	NonCycling	0.448031602701174	2	0.233514608641082	Low
BT920.P4.E12	0.465437856	0.305172805	G2_M	0.42090336957844	2	0.233514608641082	Low
BT920.P4.F01	0.276852218	0.333996696	NonCycling	0.407495140903611	2	0.233514608641082	Low
BT920.P4.F02	0.356685281	0.130802773	NonCycling	0.382024829908026	2	0.233514608641082	Low
BT920.P4.F03	0.176213676	0.153214463	NonCycling	0.440817441260162	2	0.233514608641082	Low
BT920.P4.F04	0.33724699	0.208813163	NonCycling	0.37029131934727	2	0.233514608641082	Low
BT920.P4.F05	0.373963023	0.348699921	G2_M	0.388058905564536	2	0.233514608641082	Low
BT920.P4.F06	0.36295422	0.141641882	NonCycling	0.333668068125215	2	0.233514608641082	Low
BT920.P4.F08	0.667346375	0.520053562	G1_S	0.364611715329322	1	0.501930586996053	High
BT920.P4.F09	0.368761196	0.293034221	NonCycling	0.383690374665869	2	0.233514608641082	Low
BT920.P4.F10	0.37716998	0.281545205	NonCycling	0.348847978810507	2	0.233514608641082	Low
BT920.P4.F11	0.230540673	0.367432979	NonCycling	0.461966140169248	2	0.233514608641082	Low
BT920.P4.G01	0.270260324	0.238848022	NonCycling	0.364642872154635	2	0.233514608641082	Low
BT920.P4.G02	0.255119801	0.346429939	NonCycling	0.371539556514067	2	0.233514608641082	Low
BT920.P4.G03	0.376756486	0.149750839	NonCycling	0.193017217778204	2	0.233514608641082	Low
BT920.P4.G05	0.436408679	0.34210233	NonCycling	0.257510172587126	2	0.233514608641082	Low
BT920.P4.G07	0.158588945	0.331044476	NonCycling	0.427489279141341	2	0.233514608641082	Low
BT920.P4.G09	0.298806622	0.374340466	NonCycling	0.46449834283717	1	0.501930586996053	High
BT920.P4.G10	0.271797368	0.135407357	NonCycling	0.328757456349921	2	0.233514608641082	Low
BT920.P4.G11	0.210419665	0.092865894	NonCycling	0.415099530209142	2	0.233514608641082	Low
BT920.P4.G12	0.299836381	0.066990579	NonCycling	0.297653116775767	2	0.233514608641082	Low
BT920.P4.H02	0.638885318	0.213160567	G1_S	0.291579661153288	2	0.233514608641082	Low
BT920.P4.H03	0.263969086	0.267270591	NonCycling	0.381319810829423	2	0.233514608641082	Low
BT920.P4.H08	0.239315285	0.240844386	NonCycling	0.391715879544736	2	0.233514608641082	Low
BT920.P4.H09	0.200656259	0.154814729	NonCycling	0.402846779891446	2	0.233514608641082	Low
BT920.P4.H10	0.233835667	0.108350335	NonCycling	0.414365277069198	2	0.233514608641082	Low
BT920.P4.H11	0.257365791	0.214824753	NonCycling	0.312593534422018	2	0.233514608641082	Low
MGH100.P5.A01	0.32067157	0.290357511	NonCycling	0.300425083262662	2	0.233514608641082	Low
MGH100.P5.A03	0.82178632	0.773225114	G1_S	0.260138626215817	1	0.501930586996053	High
MGH100.P5.A06	0.808592172	0.458714162	G1_S	0.261120073659605	1	0.501930586996053	High
MGH100.P5.A07	0.33706417	0.402034555	NonCycling	0.365620855825983	1	0.501930586996053	High
MGH100.P5.A08	0.7620109	0.441866768	G2_M	0.22556410519059	1	0.501930586996053	High
MGH100.P5.A09	0.774142797	0.464607763	G1_S	0.313251123091696	1	0.501930586996053	High
MGH100.P5.A10	0.477215388	0.228051111	NonCycling	0.216361807784229	2	0.233514608641082	Low
MGH100.P5.A12	0.745899444	0.552488019	G1_S	0.281068911787804	1	0.501930586996053	High
MGH100.P5.B07	0.579364529	0.330135452	G2_M	0.28855604373738	2	0.233514608641082	Low
MGH100.P5.B08	0.512996934	0.229720643	NonCycling	0.193758895582145	2	0.233514608641082	Low
MGH100.P5.B10	0.257300355	0.205739131	NonCycling	0.361745752900467	2	0.233514608641082	Low
MGH100.P5.C03	0.567886568	0.415078725	G1_S	0.34862366199575	1	0.501930586996053	High
MGH100.P5.C04	0.740537447	0.421722879	G2_M	0.223440784209807	1	0.501930586996053	High
MGH100.P5.C06	0.251710867	0.102636689	NonCycling	0.347984846346026	2	0.233514608641082	Low
MGH100.P5.C10	0.205330336	0.131115698	NonCycling	0.380589873027253	2	0.233514608641082	Low
MGH100.P5.D01	0.675989379	0.664076464	G1_S	0.259953599919271	1	0.501930586996053	High
MGH100.P5.D03	0.30967983	0.210027561	NonCycling	0.293182563488853	2	0.233514608641082	Low
MGH100.P5.D04	0.292481253	0.135454768	NonCycling	0.306257242683783	2	0.233514608641082	Low
MGH100.P5.D07	0.417954431	0.48124245	NonCycling	0.297657145647739	1	0.501930586996053	High
MGH100.P5.D09	0.298424655	0.26996399	NonCycling	0.315250589438161	2	0.233514608641082	Low
MGH100.P5.E01	0.489490983	0.360633083	G2_M	0.353439389506076	2	0.233514608641082	Low
MGH100.P5.E06	0.361709722	0.111669284	G2_M	0.334846161089638	2	0.233514608641082	Low
MGH100.P5.E11	0.240819613	0.17737834	NonCycling	0.51614455090406	2	0.233514608641082	Low
MGH100.P5.F04	0.493960146	0.409729724	G2_M	0.308445608201761	1	0.501930586996053	High
MGH100.P5.F06	0.761647888	0.607914687	G1_S	0.256167075910033	1	0.501930586996053	High
MGH100.P5.F09	0.654258932	0.479947454	G1_S	0.34770465308955	1	0.501930586996053	High
MGH100.P5.G03	0.712385248	0.645397105	G1_S	0.311608680997953	1	0.501930586996053	High
MGH100.P5.G06	0.544951681	0.391793238	G2_M	0.291451636324215	1	0.501930586996053	High
MGH100.P5.G09	0.381929498	0.095117124	NonCycling	0.323809320695594	2	0.233514608641082	Low
MGH100.P5.G12	0.598236581	0.375036156	G2_M	0.291052364174206	1	0.501930586996053	High
MGH100.P5.H07	0.720051361	0.333503701	G1_S	0.204540819094309	2	0.233514608641082	Low
MGH100.P5.H10	0.664516016	0.479217389	G1_S	0.333883760105896	1	0.501930586996053	High
MGH100.P5.H11	0.28040024	0.058270394	NonCycling	0.43425253981374	2	0.233514608641082	Low
MGH100.P6.A02	0.721996871	0.652063079	G1_S	0.272303720829705	1	0.501930586996053	High
MGH100.P6.A09	0.710116818	0.468478103	G2_M	0.290277743133546	1	0.501930586996053	High
MGH100.P6.A11	0.495817347	0.361381333	NonCycling	0.219809692908747	2	0.233514608641082	Low
MGH100.P6.A12	0.849468769	0.711235722	G1_S	0.195117543948028	1	0.501930586996053	High
MGH100.P6.B07	0.740216624	0.337417877	G2_M	0.267591342089629	2	0.233514608641082	Low
MGH100.P6.B09	0.542952051	0.247778166	G2_M	0.297346964240058	2	0.233514608641082	Low
MGH100.P6.B12	0.741903451	0.605548729	G1_S	0.261676705678072	1	0.501930586996053	High
MGH100.P6.C01	0.241690177	0.207583813	NonCycling	0.412571918454335	2	0.233514608641082	Low
MGH100.P6.C04	0.389083556	0.382629568	NonCycling	0.256251581898478	1	0.501930586996053	High
MGH100.P6.C11	0.404096526	0.220988892	NonCycling	0.317108145552882	2	0.233514608641082	Low
MGH100.P6.D04	0.223601321	0.355594749	NonCycling	0.477489568794304	2	0.233514608641082	Low
MGH100.P6.D05	0.438478927	0.119258596	NonCycling	0.291989574114101	2	0.233514608641082	Low
MGH100.P6.D07	0.529407534	0.409950439	NonCycling	0.278092960565262	1	0.501930586996053	High
MGH100.P6.D09	0.266902962	0.347018029	NonCycling	0.292515338505982	2	0.233514608641082	Low
MGH100.P6.D10	0.718585549	0.504241124	G1_S	0.271576434530439	1	0.501930586996053	High
MGH100.P6.D12	0.405053526	0.143181854	NonCycling	0.309377844987129	2	0.233514608641082	Low
MGH100.P6.E09	0.273249624	0.339556277	NonCycling	0.351086526493779	2	0.233514608641082	Low
MGH100.P6.F01	0.428865286	0.256803295	NonCycling	0.306432757296846	2	0.233514608641082	Low
MGH100.P6.F05	0.746959047	0.629292434	G1_S	0.279409698024264	1	0.501930586996053	High
MGH100.P6.F09	0.454618543	0.239848742	NonCycling	0.329291363878475	2	0.233514608641082	Low
MGH100.P6.F11	0.379804849	0.476529814	NonCycling	0.233178579077205	1	0.501930586996053	High
MGH100.P6.G04	0.596403657	0.304212484	G1_S	0.313562500810387	2	0.233514608641082	Low
MGH100.P6.G11	0.285523612	0.256593005	NonCycling	0.342766585417	2	0.233514608641082	Low
MGH100.P6.G12	0.308910923	0.344014705	NonCycling	0.291828344169177	2	0.233514608641082	Low
MGH100.P6.H01	0.453824919	0.26236748	NonCycling	0.175065314116002	2	0.233514608641082	Low
MGH100.P6.H05	0.425761307	0.278311848	NonCycling	0.350191866081611	2	0.233514608641082	Low
MGH100.P6.H06	0.370038451	0.242766482	NonCycling	0.344555734573355	2	0.233514608641082	Low
MGH100.P6.H11	0.71810642	0.570157514	G1_S	0.279395592970765	1	0.501930586996053	High
MGH100.P8.A02	0.407045464	0.205454076	NonCycling	0.289846160848458	2	0.233514608641082	Low
MGH100.P8.A04	0.262573354	0.206240368	NonCycling	0.358648197623361	2	0.233514608641082	Low
MGH100.P8.A06	0.367433908	0.067031328	NonCycling	0.279661910907199	2	0.233514608641082	Low
MGH100.P8.A08	0.725252252	0.551751056	G1_S	0.280752419342492	1	0.501930586996053	High
MGH100.P8.A12	0.395070955	0.25952828	NonCycling	0.360815221703534	2	0.233514608641082	Low
MGH100.P8.B06	0.516011832	0.168178477	NonCycling	0.252866440382888	2	0.233514608641082	Low
MGH100.P8.B08	0.651092026	0.34202126	G2_M	0.314518903555137	2	0.233514608641082	Low
MGH100.P8.C02	0.288314452	0.109572791	NonCycling	0.325226697119088	2	0.233514608641082	Low
MGH100.P8.C03	0.523490357	0.213708039	NonCycling	0.270227753552373	2	0.233514608641082	Low
MGH100.P8.C07	0.463355389	0.361552966	NonCycling	0.285620939347452	2	0.233514608641082	Low
MGH100.P8.C09	0.39226754	0.279337905	NonCycling	0.48862561498002	2	0.233514608641082	Low
MGH100.P8.C10	0.353427386	0.274346931	NonCycling	0.338927263422842	2	0.233514608641082	Low
MGH100.P8.C12	0.416167992	0.389211487	NonCycling	0.399007192212632	1	0.501930586996053	High
MGH100.P8.D01	0.550612462	0.19481217	NonCycling	0.20644580134213	2	0.233514608641082	Low
MGH100.P8.D02	0.255272546	0.216968823	NonCycling	0.386405618190675	2	0.233514608641082	Low
MGH100.P8.D05	0.390066212	0.181740052	NonCycling	0.287932008720686	2	0.233514608641082	Low
MGH100.P8.D08	0.281637773	0.169340786	NonCycling	0.320250889667669	2	0.233514608641082	Low
MGH100.P8.D09	0.479780781	0.529690241	NonCycling	0.356919360401831	1	0.501930586996053	High
MGH100.P8.E06	0.753874306	0.668608984	G1_S	0.247494419140998	1	0.501930586996053	High
MGH100.P8.F03	0.482058301	0.452746642	G1_S	0.43699349387004	1	0.501930586996053	High
MGH100.P8.F05	0.739017793	0.358954051	G1_S	0.27302004432823	2	0.233514608641082	Low
MGH100.P8.F08	0.394143634	0.297066311	NonCycling	0.189321408048798	2	0.233514608641082	Low
MGH100.P8.F11	0.38849147	0.194399549	NonCycling	0.232570906361244	2	0.233514608641082	Low
MGH100.P8.G01	0.412184488	0.24338433	NonCycling	0.404874290222159	2	0.233514608641082	Low
MGH100.P8.G02	0.406625801	0.224616806	NonCycling	0.346606559783757	2	0.233514608641082	Low
MGH100.P8.G12	0.300312877	0.124364506	NonCycling	0.463450907306764	2	0.233514608641082	Low
MGH100.P8.H08	0.369233379	0.081578552	NonCycling	0.330688615784591	2	0.233514608641082	Low
MGH100.P9.A01	0.728018348	0.467040071	G1_S	0.322586421906786	1	0.501930586996053	High
MGH100.P9.A02	0.312435697	0.397771941	NonCycling	0.355205486667015	1	0.501930586996053	High
MGH100.P9.A03	0.330560349	0.125220225	NonCycling	0.358308384404608	2	0.233514608641082	Low
MGH100.P9.A04	0.839386086	0.559176994	G1_S	0.259637194577957	1	0.501930586996053	High
MGH100.P9.A06	0.331953932	0.183771406	NonCycling	0.371395659772317	2	0.233514608641082	Low
MGH100.P9.A08	0.352822459	0.268778896	NonCycling	0.438761527798346	2	0.233514608641082	Low
MGH100.P9.A11	0.395710099	0.198724364	NonCycling	0.358096700159109	2	0.233514608641082	Low
MGH100.P9.B01	0.302209842	0.268153161	NonCycling	0.466300137042849	2	0.233514608641082	Low
MGH100.P9.B04	0.358268791	0.26494507	NonCycling	0.306745008045113	2	0.233514608641082	Low
MGH100.P9.B06	0.297931291	0.189232272	NonCycling	0.372607120992633	2	0.233514608641082	Low
MGH100.P9.B11	0.218878309	0.39042809	NonCycling	0.345079708698392	1	0.501930586996053	High
MGH100.P9.C01	0.438098744	0.375136213	NonCycling	0.297412376248371	1	0.501930586996053	High
MGH100.P9.C02	0.431724149	0.167313454	NonCycling	0.514143094052237	2	0.233514608641082	Low
MGH100.P9.C05	0.357471368	0.237901817	NonCycling	0.375808838380659	2	0.233514608641082	Low
MGH100.P9.C06	0.227607186	0.117437256	NonCycling	0.480980259601553	2	0.233514608641082	Low
MGH100.P9.C07	0.709498157	0.490870154	G1_S	0.245664260075732	1	0.501930586996053	High
MGH100.P9.C08	0.406972039	0.330337699	NonCycling	0.336954525874722	2	0.233514608641082	Low
MGH100.P9.C11	0.750787612	0.477080991	G1_S	0.219332872753871	1	0.501930586996053	High
MGH100.P9.D09	0.562061818	0.47261804	G2_M	0.33880182608957	1	0.501930586996053	High
MGH100.P9.D10	0.741774653	0.412943186	G1_S	0.299113647171372	1	0.501930586996053	High
MGH100.P9.E05	0.540887976	0.337890986	NonCycling	0.163286357513109	2	0.233514608641082	Low
MGH100.P9.E06	0.757910703	0.428619794	G1_S	0.284142745632616	1	0.501930586996053	High
MGH100.P9.F01	0.715659068	0.800629847	G1_S	0.22855581934697	1	0.501930586996053	High
MGH100.P9.F08	0.762398015	0.440494193	G1_S	0.307753717767871	1	0.501930586996053	High
MGH100.P9.F09	0.352057531	0.341948705	NonCycling	0.392797806856306	2	0.233514608641082	Low
MGH100.P9.G01	0.316523694	0.232545304	NonCycling	0.44805583714606	2	0.233514608641082	Low
MGH100.P9.G03	0.487867757	0.370234861	G2_M	0.359709935396927	1	0.501930586996053	High
MGH100.P9.G05	0.790476126	0.617549035	G1_S	0.304250126493265	1	0.501930586996053	High
MGH100.P9.G06	0.255449137	0.161837738	NonCycling	0.330483911184004	2	0.233514608641082	Low
MGH100.P9.G07	0.346818496	0.216466582	NonCycling	0.397505836191597	2	0.233514608641082	Low
MGH100.P9.G08	0.661165996	0.461682827	G1_S	0.273651902800067	1	0.501930586996053	High
MGH100.P9.G10	0.631630674	0.415352669	G1_S	0.303576792440765	1	0.501930586996053	High
MGH100.P9.H02	0.255123167	0.131097768	NonCycling	0.290987034741135	2	0.233514608641082	Low
MGH100.P9.H03	0.439873405	0.21488542	NonCycling	0.312844507921358	2	0.233514608641082	Low
MGH100.P9.H06	0.383207902	0.109884306	NonCycling	0.295606797715019	2	0.233514608641082	Low
MGH100.P9.H07	0.310133174	0.339726347	NonCycling	0.388113361779289	2	0.233514608641082	Low
MGH100.P9.H08	0.254360626	0.203002005	NonCycling	0.317654686740648	2	0.233514608641082	Low
MGH100.P9.H11	0.811412255	0.875323994	G1_S	0.227766823537838	1	0.501930586996053	High
MGH101.P1.A04	0.543752599	0.36187679	NonCycling	0.442773432717602	2	0.233514608641082	Low
MGH101.P1.A05	0.597992752	0.37303969	NonCycling	0.64982566734947	1	0.501930586996053	High
MGH101.P1.A07	0.573202183	0.268807319	NonCycling	0.56155228358223	2	0.233514608641082	Low
MGH101.P1.A09	0.574991116	0.202153445	NonCycling	0.603731678970638	2	0.233514608641082	Low
MGH101.P1.A10	0.502753211	0.185731788	NonCycling	0.445793868189312	2	0.233514608641082	Low
MGH101.P1.B04	0.491867914	0.241894508	NonCycling	0.540081755675979	2	0.233514608641082	Low
MGH101.P1.B06	0.569185366	0.264865322	NonCycling	0.657790345204834	2	0.233514608641082	Low
MGH101.P1.B09	0.564725128	0.200767995	NonCycling	0.65997110757611	2	0.233514608641082	Low
MGH101.P1.B10	0.492695051	0.26130423	NonCycling	0.590664901981056	2	0.233514608641082	Low
MGH101.P1.B11	0.501386848	0.194574219	NonCycling	0.608529047255744	2	0.233514608641082	Low
MGH101.P1.B12	0.564273998	0.193025775	NonCycling	0.725301622075942	2	0.233514608641082	Low
MGH101.P1.C03	0.525199238	0.335456273	NonCycling	0.50700519535832	2	0.233514608641082	Low
MGH101.P1.C04	0.526598119	0.208632461	NonCycling	0.657779641825073	2	0.233514608641082	Low
MGH101.P1.C05	0.531225586	0.267525003	NonCycling	0.586542639773351	2	0.233514608641082	Low
MGH101.P1.C07	0.557347311	0.272545354	NonCycling	0.641656474794003	2	0.233514608641082	Low
MGH101.P1.C09	0.503797271	0.250692392	NonCycling	0.572077344812973	2	0.233514608641082	Low
MGH101.P1.C12	0.543816847	0.263858822	NonCycling	0.632083224322408	2	0.233514608641082	Low
MGH101.P1.D04	0.540674073	0.190866103	NonCycling	0.635601352514054	2	0.233514608641082	Low
MGH101.P1.D05	0.558660755	0.211933092	NonCycling	0.570444878546231	2	0.233514608641082	Low
MGH101.P1.D07	0.503335785	0.266509717	NonCycling	0.663121827706673	2	0.233514608641082	Low
MGH101.P1.D08	0.552964573	0.291010703	NonCycling	0.511448799147965	2	0.233514608641082	Low
MGH101.P1.D09	0.490438575	0.20423162	NonCycling	0.546021384254846	2	0.233514608641082	Low
MGH101.P1.D10	0.591083131	0.280743585	NonCycling	0.528689414358891	2	0.233514608641082	Low
MGH101.P1.D11	0.592387701	0.357702909	NonCycling	0.655359790124652	2	0.233514608641082	Low
MGH101.P1.D12	0.599284794	0.284871888	NonCycling	0.600728299601912	2	0.233514608641082	Low
MGH101.P1.E03	0.590493047	0.286432804	NonCycling	0.625726960480592	2	0.233514608641082	Low
MGH101.P1.E04	0.55416975	0.206880274	NonCycling	0.614272032014455	2	0.233514608641082	Low
MGH101.P1.E10	0.617546585	0.203009164	NonCycling	0.69713420947863	2	0.233514608641082	Low
MGH101.P1.E12	0.560700077	0.190377121	NonCycling	0.463282203502019	2	0.233514608641082	Low
MGH101.P1.F04	0.595043204	0.193514757	NonCycling	0.647319059379937	2	0.233514608641082	Low
MGH101.P1.F06	0.631841072	0.267029872	NonCycling	0.497635119198357	2	0.233514608641082	Low
MGH101.P1.F08	0.522077151	0.255947656	NonCycling	0.52751125521748	2	0.233514608641082	Low
MGH101.P1.F09	0.566905409	0.181412445	NonCycling	0.654706947829262	2	0.233514608641082	Low
MGH101.P1.F10	0.635851011	0.213848272	NonCycling	0.665204397927822	2	0.233514608641082	Low
MGH101.P1.F11	0.519289371	0.362808782	NonCycling	0.636408350270853	2	0.233514608641082	Low
MGH101.P1.G02	0.567291311	0.280552429	NonCycling	0.573292848894828	2	0.233514608641082	Low
MGH101.P1.G03	0.549362283	0.269726039	NonCycling	0.610137218776654	2	0.233514608641082	Low
MGH101.P1.G10	0.581218524	0.192903529	NonCycling	0.749198619062138	2	0.233514608641082	Low
MGH101.P1.G11	0.548581068	0.204761351	NonCycling	0.599491349646105	2	0.233514608641082	Low
MGH101.P1.G12	0.583603067	0.272424498	NonCycling	0.529593524067498	2	0.233514608641082	Low
