SampleID	Cancer	EXTENDScores	ClusterNo	ClusterMean	EXTENDclass	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
TCGA-24-1545-01	OV	0.342265778	2	0.41298968798913	Low	0.0461364452205177	0	0.0994729527268576	0.142646886974695	0	0.177138985449722	0.000262190347947387	0.0497475698851859	0.0776286818457661	0	0	0.015117208656625	0.0242371721630165	0	0.0715610635252966	0.244612924152135	0	0.0201389777653806	0.00500759472787244	0.00204925117116132	0	0.0242420953878211
TCGA-24-1546-01	OV	0.357561793	2	0.41298968798913	Low	0.00550496289348407	0.0882244999936132	0.0142895598539628	0.0377727851665394	0	0.153265319321811	0	0.0258694955267421	0.0406165555768101	0	0.0187348281896106	0	0.0456389320460071	0.139884936985351	0.0165443955965555	0.324311132085654	0.00100094811416281	0.00113101020599247	0	0.0746969333159994	0	0.0125137051277038
TCGA-24-1548-01	OV	0.658320407	1	0.556235493122951	High	0	0.160555061368472	0.0177201960922612	0.035899980979752	0	0.184012375249943	0	0.0356924118913928	0.0283001113492971	0	0	0.0709806630467967	0.0857871417158756	0.0277174949586	0.052858513251782	0.19699008479066	0	0.000427917113669128	0.0802910705925326	0	0.0227669775989657	0
TCGA-24-1549-01	OV	0.529331309	1	0.556235493122951	High	0.0291397667596746	0	0.026744557001615	0.0626357382180492	0	0.255139071474667	0	0.119130574970889	0.0310608905622197	0	0.0517363290168829	0.0603386003993276	0.0149991555293503	0.0770850247550342	0.0699485502872537	0.156703471107885	0	0.0365775573207537	0.00876071259639746	0	0	0
TCGA-24-1550-01	OV	0.392161426	2	0.41298968798913	Low	0.0898390938531011	0	0.0519737948837444	0.0297655859626763	0	0.0760840785921195	0	0.034260524220801	0	0	0.00308053710905092	0.00488159896278131	0.00379796696435575	0.220218282620725	0.0308391448159957	0.408191007380483	0	0	0	0.0323838047980937	0	0.0146845798360715
TCGA-24-1551-01	OV	0.537667386	1	0.556235493122951	High	0	0.0126069101784126	0	0.0885897591680093	0	0.152299859008769	0	0.0216655796895864	0.0591161912313005	0	0	0.0395259326015656	0.0628706741765076	0.203244465154964	0.050316426536847	0.288189575269227	0	0	0	0.0195979331010661	0	0.0019766938837451
TCGA-24-1552-01	OV	0.442115809	2	0.41298968798913	Low	0	0.00555372038880695	0	0.191623953734121	0	0	0	0.0748340773339485	0.0705978738471979	0	0	0.0319108780485958	0.0770145756003333	0.230951485427946	0.0035121535774377	0.283242417196331	0	0	0	0	0.0307588648452819	0
TCGA-24-1553-01	OV	0.35453882	2	0.41298968798913	Low	0	0.0227488862358524	0.00184156794577959	0.333771263835443	0	0.0462125267687666	0	0.0893299694139505	0.0947256450468789	0	0	0.0838084241057738	0.021076065863922	0.0128845249264781	0.0516789143668098	0.214137552320014	0.00209718227346993	0	0	0.020704990163358	0	0.00498248673350395
TCGA-24-1555-01	OV	0.567935713	1	0.556235493122951	High	0	0.0534715369864435	0	0.0630899493038123	0.0314908708614626	0	0	0.0256161949889455	0.00243546975063517	0.0347791643898133	0	0.0137289540619165	0.0180047289065635	0.145861795237303	0.000502466213478931	0.483467583981442	0.00128985218220732	0	0.111332523546902	0	0	0.0149289095890751
TCGA-24-1556-01	OV	0.58966359	1	0.556235493122951	High	0.0551097371187023	0	0.0723416576501468	0.0959372490995615	0	0.0720875161512522	0	0.0988680375876273	0.0365991021383486	0	0	0.0477420313469733	0.0380509008411618	0	0.0559437777896557	0.331335705137877	0	0.092349440842557	0	0	0	0.00363484429613692
TCGA-24-1557-01	OV	0.569878061	1	0.556235493122951	High	0.0132579543021858	0.00588906394127101	0.0412146659446379	0.016225680031771	0	0.0802037450831503	0	0.0459526116057237	0.0260011868836873	0	0	0.0698462010086103	0.14706324750201	0.104707203397915	0.029580960643633	0.322660486076094	0	0	0.097396993579311	0	0	0
TCGA-24-1558-01	OV	0.486379992	1	0.556235493122951	High	0	0.0189775427750556	0.00124103243671391	0	0	0.0652709537254021	0	0.0841052816769732	0.00643671133675261	0	0	0.12039601476788	0	0.46035635791077	0.00983152018628454	0.208175991690577	0	0	0.0252085934935913	0	0	0
TCGA-24-1560-01	OV	0.50688853	1	0.556235493122951	High	0	0.0414881721360281	0.00237086188840093	0.200400280591427	0	0	0	0.128866529913814	0	0	0	0.00332967397483374	0.0675780226063554	0.13150019584016	0.0676723031207875	0.0832283463650593	0	0.00288465264916097	0.251958948977764	0	0.0119170006888065	0.00680501124740274
TCGA-24-1562-01	OV	0.438512761	2	0.41298968798913	Low	0	0.0343094773505106	0.00528461333895144	0.0897928982505075	0	0.187678817483896	0	0.0301545748604051	0.10141535067651	0	0	0.0852619344318983	0.0136250297584668	0.14525829285292	0.0201483497665823	0.237970507397022	0.00821746710783419	0	0	0.0408826867244957	0	0
TCGA-24-1563-01	OV	0.395431052	2	0.41298968798913	Low	0	0.0584306270076494	0	0.0226085605452193	0	0.19009393319984	0	0.0120434029301169	0.0223867011392269	0	0	0.127810473626236	0.0494785530556173	0.0339029307532963	0.0132584757226475	0.282708773759259	0	0.0182830045966236	0	0.155530121483555	0.00307206393087779	0.0103923782498364
TCGA-24-1564-01	OV	0.383763382	2	0.41298968798913	Low	0	0.0171499910738707	0	0.0407433469914749	0	0.106856405543028	0	0.0309627557894178	0.019943489541263	0	0	0.0235674402176063	0.0275533144258577	0.208097201513126	0.039547079709396	0.47195427916259	0	0	0	0.00867332097778208	0	0.00495137505458744
TCGA-24-1567-01	OV	0.604928297	1	0.556235493122951	High	0.0575329909081805	0	0	0.177475492206606	0	0.00123039438962042	0	0.0717577303068582	0.00308940195013167	0	0	0.0893815765607238	0.016996309596857	0.0595886227476527	0	0.398386444148328	0	0.071743540147533	0	0.0528174970375081	0	0
TCGA-24-1603-01	OV	0.536156632	1	0.556235493122951	High	0	0.0151048159792305	0	0.0541553856545097	0	0.132902100365521	0	0.0732247312199858	0.024451148131025	0	0	0.031785286936289	0.0607890554885318	0.0101668136789815	0.085687924072232	0.281046928955624	0	0.124755399159498	0	0.0722001979196237	0	0.0337302124389484
TCGA-24-1604-01	OV	0.489258999	1	0.556235493122951	High	0	0.0366815044388123	0.0249304609454979	0.0503871606851512	0	0.110310811052146	0	0.121990472094207	0.0316048242806097	0	0	0.104450974774604	0.0768134096752245	0	0.022601284028696	0.257780851775311	0	0.143347337034287	0.004854372112727	0	0	0.0142465371027255
TCGA-24-1616-01	OV	0.586127176	1	0.556235493122951	High	0.0289679174315532	0	0	0.0311205236742263	0	0.224418754643489	0	0.0315448401597908	0	0	0	0.13412574359466	0.0475296867662918	0.0380212466868083	0.0513194606520196	0.350368557873291	0	0.0600422359831239	0	0.00254103253474587	0	0
TCGA-24-1842-01	OV	0.529613627	1	0.556235493122951	High	0.0122649814896702	0.00729786215115238	0.00605235894196471	0.149178421027175	0	0.107517057553166	0	0.0450487497209905	0.0921527585406323	0	0	0.0956220837608694	0.0459914862135338	0.229643635456511	0.0672766180720479	0.118777091310595	0	0	0.0231768957616926	0	0	0
TCGA-24-1843-01	OV	0.479150014	2	0.41298968798913	Low	0	0.0177430697972345	0.0715431021017947	0.126653721378988	0	0.0919496347595168	0	0.0250407087358613	0.0406955604279862	0	0	0.0603155441074174	0.0212055567942263	0.159238763340648	0.0220933547289481	0.328500849797874	0	0	0	0.0350201340295047	0	0
TCGA-24-1844-01	OV	0.428123993	2	0.41298968798913	Low	0	0.00555065924896797	0	0.0242352452046902	0.0654864382629303	0	0	0.00478065529216409	0	0	0	0.0796774168735104	0.13708067874207	0.0605353148198806	0	0.33943757626744	0	0	0.257143734946916	0	0.0260722803414303	0
TCGA-24-1846-01	OV	0.631331668	1	0.556235493122951	High	0.0171279719432004	0	0.0070155748610231	0.0403742636251822	0	0.147403449372389	0	0.0269363334678817	0.0876025693310433	0	0	0.0283737807160232	0.000645613670707251	0.250583219084774	0.0510196481443382	0.34261528674666	0	0	0.000302289036777498	0	0	0
TCGA-24-1847-01	OV	0.425272915	2	0.41298968798913	Low	0.0203547796351737	0.0115072832631214	0.00369352434188911	0.21568434467217	0	0.176022250657952	0	0.123768357938316	0.0604434906989457	0	0	0.0206238277419091	0.0456538131781572	0.0316556806781562	0.0677979813862989	0.209572737974156	0.0046452865197444	0	0.00857664131400931	0	0	0
TCGA-24-1849-01	OV	0.291177827	2	0.41298968798913	Low	0.112455499229308	0	0.102718937650581	0.123148532380033	0	0.155348822624157	0.00424231294277894	0.0263178268037067	0.034739275138047	0	0.0063898138395462	0.0159081320138722	0.0809278649033129	0	0.051089135389062	0.261910679162684	0	0	0	0.0209276245529268	0	0.00387554336998506
TCGA-24-1850-01	OV	0.467714768	2	0.41298968798913	Low	0	0.124030328158587	0.0191107782500119	0.17817667223478	0	0.0332523970602774	0	0.0513130644651086	0.0260818376397841	0	0	0.05004726287096	0.036609470710222	0	0.0674121286428968	0.368313677229476	0.0119679671242652	0	0	0.0230092519372443	0.0106751636763868	0
TCGA-24-1924-01	OV	0.547116627	1	0.556235493122951	High	0.0533194414845126	0	0.0441672574440774	0.108215849450294	0	0.104787178956824	0	0.105282087922667	0.00688093253137275	0	0	0.0672584293029422	0.0515306740237545	0	0.123247608933488	0.271396996128629	0	0	0	0.0541104962107686	0	0.00980304761066896
TCGA-24-1928-01	OV	0.402350392	2	0.41298968798913	Low	0.0201859190379726	0.0147636634566004	0	0.204099548567815	0	0.0841085711113662	0	0.119657692731359	0.000453357364596062	0	0	0.0349306348183957	0.0558900345605358	0	0.0218274256719452	0.38104052883108	0	0.00373983447942817	0	0.0402226556977855	0.0190801336711205	0
TCGA-24-1930-01	OV	0.377425847	2	0.41298968798913	Low	0.116300643836612	0	0.113629323624685	0.0411190918684146	0	0.173965914032298	0	0.0312022381872956	0.00383227709293836	0	0	0.0260448054566021	0.0153822315254099	0	0.0681417211317448	0.392399781780001	0	0	0	0.00906156872012297	0	0.00892040274387495
TCGA-24-2019-01	OV	0.535795454	1	0.556235493122951	High	0.0820889288338567	0	0.0505069343900125	0.226757855070839	0	0.096832233180474	0	0.161966024864874	0.0270490138935351	0	0	0.0458729647938647	0.0282269228509421	0.00924833795785224	0.0666210101467958	0.186085011195758	0	0	0	0.0187447628211966	0	0
TCGA-24-2020-01	OV	0.710070384	1	0.556235493122951	High	0	0.061425575308225	0	0.0456417994883318	0.00787950695277469	0.0454844177574527	0	0	0	0	0.113127373815798	0	0.0811576747951206	0.355646373793475	0.000514465337513703	0.190445943611968	0	0	0	0.0986768691393406	0	0
TCGA-24-2023-01	OV	0.455369497	2	0.41298968798913	Low	0.0123770142546032	0	0	0.0608544479403171	0	0.207403919034639	0	0.0672687562653776	0.0320373363497256	0	0	0.0899385606126899	0.0171924555333477	0	0.062280425363202	0.319230202644936	0	0.0419404143324519	0	0.0823544969598054	0	0.00712197070890393
TCGA-24-2024-01	OV	0.371070123	2	0.41298968798913	Low	0	0.0874393022559957	0	0.0146203760415426	0	0.0282557577759132	0	0.160743150920909	0	0.0213689561321965	0	0.0419344990952702	0	0.163263262756477	0.0240067480872682	0.270692706451691	0	0.0283179024282295	0	0.131669353476229	0	0.0276879845782776
TCGA-24-2026-01	OV	0.730044526	1	0.556235493122951	High	0.0453371482399254	0.00387551478915633	0.0492982000184428	0.0805182331630495	0	0.105029621235467	0	0.104597166684748	0.0289358641060282	0	0.00463451279606469	0.0306139934435185	0.0408348661004853	0	0.128591156130361	0.320729655520694	0	0	0	0.0535564936754641	0	0.00344757409659456
TCGA-24-2027-01	OV	0.499445902	1	0.556235493122951	High	0.122652635355967	0	0.0254765528122657	0.0534649285277973	0	0.0408596854287512	0	0.140087851525183	0	0	0	0.0803578741937554	0.024745907706803	0.0328970497974067	0.0518150159625998	0.426339759951212	0	0	0.0013027387382588	0	0	0
TCGA-24-2033-01	OV	0.545515217	1	0.556235493122951	High	0.0342543088897204	0	0.0352574233258536	0.0364223580408344	0	0.00588604257373738	0	0.0858664716035956	0	0	0	0.068083106481764	0	0	0.0290136419373924	0.465949464633872	0	0	0	0.224250865114775	0	0.0150163173984543
TCGA-24-2035-01	OV	0.35002455	2	0.41298968798913	Low	0.0642011712739948	0	0.00584364081278547	0.059400357358493	0	0.135201871959174	0	0.0354681961753214	0.0146895910882566	0	0	0.0129236637172786	0.0880585017799319	0	0.0726477864811345	0.464660331237718	0	0	0	0.0362946553347948	0	0.0106102327811163
TCGA-24-2038-01	OV	0.247838182	2	0.41298968798913	Low	0	0.0043217224947899	0	0.0971647689713008	0	0.243204938565445	0	0.0142798981356672	0.0870012241036125	0	0	0.0858280418561179	0.145013133943989	0	0	0.250125239905296	0.00923219357641834	0.0190114520667451	0.028591207981702	0	0	0.0162261783989161
TCGA-24-2254-01	OV	0.465345268	2	0.41298968798913	Low	0.00168728490002042	0.0103525453826108	0	0.0104540086674686	0	0.0795256218754572	0	0.0150825430382066	0.00332843983944855	0	0	0.0254546095314086	0.147219448121268	0.136192845378105	0	0.383407101858934	0	0	0	0.184718506917741	0	0.00257704448933083
TCGA-24-2261-01	OV	0.562997937	1	0.556235493122951	High	0.0202562439268332	0	0.0307308017780412	0.21894709847296	0	0.0872573881621882	0	0.119979126217489	0.0502470224532101	0	0	0.0487946799187491	0.0340980660187899	0	0.0469913717644494	0.321175788330219	0	0	0	0.00845625424687834	0	0.0130661587101931
TCGA-24-2262-01	OV	0.443794709	2	0.41298968798913	Low	0.0641815419898076	0	0.011680876988154	0.0740057849622843	0	0.13340656102444	0	0.0910625252669844	0.0537312776772192	0	0.0423341101351458	0	0.0101807963129636	0.215639225179079	0.0933556831664242	0.138789317612266	0	0	0	0.0626022548051844	0	0.00903004488004749
TCGA-24-2267-01	OV	0.469927742	2	0.41298968798913	Low	0.0175182377662269	0.0177261697912185	0.045883732946645	0.0912811236265446	0	0.137211774600223	0	0.0829413285140471	0.0364307300965271	0	0.013967411025971	0.00135965072758235	0.00539174246682076	0.148051479309318	0.086707974613994	0.287061849048416	0	0	0	0.0284667954664661	0	0
TCGA-24-2271-01	OV	0.396742362	2	0.41298968798913	Low	0.0619552617176477	0	0.0192772953032367	0.0815150101081441	0	0.210419868104908	0	0.174693081146198	0.0483579905405522	0	0	0.0488767180470913	0.0566029218000122	0.0237915971551918	0.0936013453087586	0.110326707215658	0	0.00183585367059274	0	0.0687463498820093	0	0
TCGA-24-2281-01	OV	0.551296986	1	0.556235493122951	High	0	0.0390161691146691	0.0298717189512545	0.0787513155162926	0	0.0966705325367037	0	0.0899504143285039	0.0796182357267775	0	0	0.11553476776286	0.0307765665565813	0.220254241692164	0.0458871034428026	0.156282240591066	0.00889510581186954	0	0.00849158796845565	0	0	0
TCGA-24-2288-01	OV	0.435384308	2	0.41298968798913	Low	0.0726032480715046	0.036113164445739	0.0583394829477193	0.129539944118739	0	0.134938653914457	0	0.161626938710982	0	0	0	0.0295228444164542	0.0128609752811538	0	0.0657039863278507	0.220510890228879	0	0.053432560264249	0	0.0203156153912107	0	0.00449169588106135
TCGA-24-2289-01	OV	0.383589325	2	0.41298968798913	Low	0.0233823942226632	0	0.0180260007391583	0.0470075127327471	0	0.143593235951128	0	0.020094091594124	0.00217396370450605	0	0	0.0266795937600644	0.066014661569051	0	0.00730362292934507	0.508379599854802	0	0.0201358660078748	0	0.104289427148568	0	0.0129200297859682
TCGA-24-2290-01	OV	0.604373553	1	0.556235493122951	High	0.0197324724387794	0.0170756439739886	0.00941767929751033	0.0139187442899714	0	0.0661914027206955	0	0.0467164469469369	0	0	0.00684915292066835	0.0128316012435795	0.0425012475950592	0.0535770160236063	0.0611207459583328	0.518528358243547	0	0.0817260856951907	0	0.0314329313507299	0	0.0183804713014044
TCGA-24-2293-01	OV	0.363858822	2	0.41298968798913	Low	0.0207729834106221	0	0.0323817494110291	0.0994450770512255	0	0.194282943079292	0	0.00220249712412981	0.0464185669471531	0	0	0.0187933404496778	0.10228948928508	0.0202181598229919	0.0577523678097528	0.392098543372109	0	0.00860052721917996	0.00309435966766536	0	0	0.00164939535009162
TCGA-24-2297-01	OV	0.429832164	2	0.41298968798913	Low	0	0.0421434067261095	0.0556098700274401	0.0695804872305328	0	0.225169569027869	0	0.103800853101192	0	0	0	0.042538470355958	0.105671598258237	0	0.0129204815701127	0.239348458794057	0	0.0853897530328854	0	0.0178270518756068	0	0
TCGA-24-2298-01	OV	0.404446061	2	0.41298968798913	Low	0.0306515987386707	0	0.0436850151915298	0.0794971452168521	0	0.0647119383775948	0	0.120661974318361	0	0	0	0.0527482157199791	0.0112867123315777	0.00859624385898638	0.0387869561274016	0.304377142463509	0	0.150553637796414	0	0.0847150973691643	0	0.00972832248995898
TCGA-25-1312-01	OV	0.468711941	2	0.41298968798913	Low	0.0730115395694584	0	0.0126919739086582	0.046234661832351	0	0.108208812800994	0	0.0623765919241233	0.0356145765093729	0	0	0.121738544050544	0.0326802479839833	0	0.0214431896548892	0.409581360386122	0	0.0584895100206796	0	0.0179289913588243	0	0
TCGA-25-1313-01	OV	0.351672534	2	0.41298968798913	Low	0	0.0342720919021869	0.00107019443935916	0.0295168488922724	0	0.0854441761880904	0	0	0.00436448023044063	0	0	0.0575524635318176	0.0674336103023004	0	0.0222805935478153	0.63188162730898	0	0.00661380474218055	0	0.0318709992922077	0	0.0276991096223494
TCGA-25-1314-01	OV	0.642280694	1	0.556235493122951	High	0.0575749453642872	0	0	0.1784342397258	0	0.0828504638798448	0	0.0579634881820619	0.0429738012928983	0	0	0.0424557616504113	0.070198362961882	0.0502997276768175	0.0771192454773419	0.224354347696291	0	0.0153670383927655	0.087055359566404	0	0	0.0133532181331943
TCGA-25-1315-01	OV	0.473199628	2	0.41298968798913	Low	0	0.031444565086764	0.0107816602649119	0.118986157828142	0	0.0818970113282391	0	0.0636637124032191	0	0	0	0.0868748369145467	0.0462441515486719	0	0	0.400742726857116	0	0.125807865268286	0.0335573125001033	0	0	0
TCGA-25-1316-01	OV	0.536574678	1	0.556235493122951	High	0	0	0.00565840185761308	0.275444893925457	0	0.0458036301832599	0	0.0827184787137925	0.0990164238680193	0	0	0.141972136739096	0.0307556730959403	0	0.0760332068489819	0.212478113436977	0.00445488226869415	0	0.0256641590621689	0	0	0
TCGA-25-1317-01	OV	0.475534993	2	0.41298968798913	Low	0.0666500377334259	0	0.0832862407338482	0.0446960492204745	0	0.128234488516081	0	0.0449679718937456	0.0218363062462847	0	0	0.10517165901626	0.0810437476679442	0.0444754271073009	0.107607766866275	0.152313768266937	0	0	0	0.108049365833135	0	0.0116671708982875
TCGA-25-1318-01	OV	0.398605722	2	0.41298968798913	Low	0	0.0307838262261536	0.00885300521324145	0	0	0.111227323023037	0	0.0836163946654932	0.00412130403679533	0	0	0.0995011706154849	0.0354847579156638	0.0881001283059238	0.00182579113015993	0.504198197296764	0	0	0	0.0322881015712838	0	0
TCGA-25-1319-01	OV	0.387545631	2	0.41298968798913	Low	0	0.0106790310766614	0	0.140390350565816	0	0.051752854024839	0	0.0484875343712053	0.0405346027659734	0	0.000231845303468942	0.0288684021909476	0.0427412732648343	0.0270970859485029	0.0985383605218807	0.432440306461869	0	0.0540483849657601	0.0221957002300998	0	0.0019942683081421	0
TCGA-25-1320-01	OV	0.500806121	1	0.556235493122951	High	0.0414130077114748	0.0140263606906509	0.0374163483406453	0.101305219929828	0	0.135754177250728	0	0.0298221007851644	0.0312541402932008	0	0	0.12987345036246	0.0668692759064107	0.0936228830563929	0.0120471853304673	0.212240238156806	0	0	0	0.0813065880472979	0	0.0130490241384736
TCGA-25-1321-01	OV	0.461798776	2	0.41298968798913	Low	0	0.102703307108949	0	0.0128839227190993	0	0.0634959958091122	0	0.0391837568874139	0	0	0	0.0568064921765177	0.0489282976253979	0	0.0521958412235341	0.484510195558957	0	0	0	0.125170444727689	0	0.0141217461633294
TCGA-25-1322-01	OV	0.517998751	1	0.556235493122951	High	0.0484192703847984	0	0.019226121952181	0	0	0.0832041002157165	0	0.057775137351363	0	0	0	0.0330085229884893	0.0973588028267339	0	0.0153151205363363	0.452256261479911	0	0.1014536163237	0	0.0699517076512837	0	0.0220313382894873
TCGA-25-1323-01	OV	0.477556144	2	0.41298968798913	Low	0	0.0327071555392103	0.0440010424847503	0.0427358459605845	0	0.0821943108950649	0	0.0833863926673475	0	0	0	0.16029007969919	0.0432736810688727	0	0	0.383494956171324	0	0.0631125130205772	0	0.0492932261073189	0	0.0155107963857602
TCGA-25-1324-01	OV	0.522983115	1	0.556235493122951	High	0	0.104774262043839	0.0343324187862392	0.146455973586283	0	0.00789902747326461	0	0.0882417591561052	0.100147755291517	0	0.0229609191290066	0.00114318575679011	0.0616271492301764	0.141174714082342	0.112023595387431	0.0538994512512992	0.000268166877420468	0.00806917507688593	0.1169824468714	0	0	0
TCGA-25-1326-01	OV	0.49092802	1	0.556235493122951	High	0.00526025418651581	0.0260806252420763	0.0276972195802937	0.136853169843838	0	0.139931566048853	0.0074938778504721	0.0382897419814448	0.014179633169166	0	0	0.0472941454570782	0.0374571857926006	0.061575626524074	0.0949010585453584	0.317291909316959	0.00738058949154151	0	0.0286983737061251	0	0	0.00961502326360255
TCGA-25-1328-01	OV	0.322954356	2	0.41298968798913	Low	0.0590458166431027	0	0.0268476877733309	0.0477794520088144	0	0.214491762696047	0	0.0377960361662005	0.0187393040554356	0	0	0.0386741609203799	0.0528794099803634	0.093842322930399	0.0293832255491186	0.304296745562814	0.051066334459178	0	0	0.0182197758378254	0	0.00693796541699061
TCGA-25-1329-01	OV	0.449899634	2	0.41298968798913	Low	0.0115004418765672	0.0614325234551864	0.000105913513633053	0.131452530206793	0	0.0661451712269222	0	0.0590110772630641	0.0251557649284209	0	0	0	0.0407842225292825	0.0515831326634857	0.0206273269165639	0.475949239081903	0	0	0.0562526563381774	0	0	0
TCGA-25-1623-01	OV	0.629634024	1	0.556235493122951	High	0.0151560567110829	0.0111831860104987	0.0287568331937163	0.134198495716027	0	0.193161128863283	0	0.0527725764521606	0.0262785940612041	0	0	0.090967555933412	0.0557705242645379	0.0766548519522912	0.0615248572443217	0.198506657635206	0	0	0.045005365201511	0	0	0.0100633167607475
TCGA-25-1625-01	OV	0.395419831	2	0.41298968798913	Low	0.0801307290474951	0	0.0512908703600353	0.0758083460224566	0	0.199822752864555	0	0.018308121998791	0.00646553643848029	0	0	0.0876110278487983	0.0604227064278883	0	0.0342943095962223	0.232780914538161	0	0.0163369170543897	0	0.121478069569669	0.0135922337090776	0.00165746452398023
TCGA-25-1626-01	OV	0.313296899	2	0.41298968798913	Low	0.0459041791444883	0	0.0164230934750866	0.107344144951458	0	0.12962905888946	0	0.0366582237741241	0.035639836892167	0	0	0.0523191070402353	0.0312088596778067	0	0.0148356903865661	0.306415940872976	0	0.0184981385555065	0	0.189001040610889	0	0.0161226857292363
TCGA-25-1627-01	OV	0.499767987	1	0.556235493122951	High	0.031092277398878	0.0675579650646105	0.0142782734093152	0.0415062201490753	0	0.120496036267353	0	0.0529499202887421	0.0279371882922148	0	0	0.108673738290162	0.02443581486498	0.11033408159139	0.0213957037071338	0.271760129018234	0	0	0	0.0941538280840864	0	0.0134288235738253
TCGA-25-1628-01	OV	0.509442455	1	0.556235493122951	High	0.0573749924144927	0	0.00844430734227157	0.268257453335524	0	0.126861179413846	0	0.0799308710857534	0.0456813481882922	0	0.021417611214448	0.017215162224085	0.0173807655440378	0	0.101692281672572	0.244673671182677	0.00275207866030861	0	0.00370379438072697	0	0	0.00461448334096482
TCGA-25-1630-01	OV	0.441746882	2	0.41298968798913	Low	0	0.0388791537648175	0	0.00141823664498137	0	0.0939864297668853	0	0.00915109394729618	0.0309876279269941	0	0	0.0743823301557893	0.043595578039028	0.145834998936895	0.0390882350987287	0.29311978823485	0.0535865958443793	0	0	0.0932986145074801	0	0.0826713171318751
TCGA-25-1631-01	OV	0.475180453	2	0.41298968798913	Low	0.10772389408168	0	0.0155914738339209	0.0428193846157995	0	0.131844668979942	0	0.0339989948382807	0.00280859657125271	0	0	0.0162306040885456	0.0250089765123461	0	0	0.515842060789767	0	0.103294319503627	0	0	0	0.00483702618483825
TCGA-25-1632-01	OV	0.382746196	2	0.41298968798913	Low	0	0.0557070817368967	0	0.0543323464232446	0	0.194679172549258	0	0.118691761654977	0	0	0	0.0129098012173317	0.0825307371870956	0.105255283928154	0.00834948038526662	0.175741571636245	0	0.0335546703709249	0	0.156860803369554	0.00138728954105159	0
TCGA-25-1633-01	OV	0.309729435	2	0.41298968798913	Low	0.05464891087915	0	0.00217911810875458	0.179781360803196	0	0.184010760201421	0.0125215221432973	0.0675060143910136	0.0548807382899014	0	0	0	0.0512983096401561	0	0.0665315196928085	0.287084257540635	0	0.00515946441706735	0	0.0236752631197729	0	0.0107227607728264
TCGA-25-1634-01	OV	0.578609645	1	0.556235493122951	High	0.269313627132391	0	0.110227204761167	0	0	0.164456256299161	0	0.0701887096080991	0	0	0	0.0696265751962604	0.0639385706725561	0.0639374044962485	0	0.188311651834117	0	0	0	0	0	0
TCGA-25-1635-01	OV	0.432373436	2	0.41298968798913	Low	0.0774047845031281	0	0.0256478601836856	0.0975129989391282	0	0.25722663492705	0	0.00850758689181239	0.0455704192393689	0	0.00572898159229995	0	0.0555751844194632	0	0.0279965188041054	0.385530768920729	0	0.00166343341592094	0.0040837582212698	0	0	0.00755106994203864
TCGA-25-1870-01	OV	0.378952241	2	0.41298968798913	Low	0	0.0492758011145718	0.00478236851660498	0.0140828421362935	0	0.0728898482702292	0	0.0584081857190181	0	0	0	0.0915113718047055	0.0015948244028395	0	0.00409519009485345	0.518157130246898	0	0	0	0.181218972168376	0	0.00398346552560998
TCGA-25-1871-01	OV	0.580594241	1	0.556235493122951	High	0.13537283432854	0	0	0.0308057609654373	0.169058388351361	0.134939331645347	0	0	0.0142516570461529	0	0	0.0956706741565763	0.135044419721118	0.132004063284057	0.0103787637192146	0	0	0	0.142474106782195	0	0	0
TCGA-25-2042-01	OV	0.337824327	2	0.41298968798913	Low	0.0381141913650498	0	0.0120762239519226	0.0642548624453141	0	0.199098053025218	0	0.0218285653202916	0.0154464382831464	0	0	0.0310147005392512	0.0323514522518425	0	0.00968642977837321	0.377888363225486	0	0.0320239029236809	0	0.118568691459014	0.0155542314812391	0.032093893950171
TCGA-25-2391-01	OV	0.483428648	2	0.41298968798913	Low	0.0447608854162895	0	0.000148776623447406	0.0829898262239001	0	0.0529931923261001	0	0.107462016061395	0.0297546076239547	0	0	0.0859997974228362	0.0690689362217158	0	0	0.314540357854086	0	0.134387732220272	0	0.0511244861539691	0	0.0267693858520337
TCGA-25-2392-01	OV	0.400820368	2	0.41298968798913	Low	0	0.0402875254927722	0.00586279825555053	0.0540270473038437	0	0.0753006404049216	0	0	0.0213067504975764	0	0	0.0296171735101541	0.0239529364729241	0	0.0276245851938196	0.674094726474925	0	0.00316690077527477	0	0.0232079337431592	0	0.0215509818750783
TCGA-25-2393-01	OV	0.486048319	1	0.556235493122951	High	0.0852911406851492	0	0.00384529234290974	0.0925908301881271	0	0.0511492559021892	0	0.0878355718461684	0.0280490473525957	0	0	0.0608465859845217	0.0557089856577338	0.167028944522397	0.0425101247591972	0.238804971869767	0	0	0	0.0444530642867343	0.0260164251016689	0.0158697595008406
TCGA-25-2396-01	OV	0.443990897	2	0.41298968798913	Low	0.0473542893682433	0	0.0313418109605027	0.119053767854614	0	0.129761334057662	0	0.0798325917346418	0.0634371387033919	0	0	0.115572307910902	0.0434133396788724	0	0.0656516449899767	0.27939573964534	0	0	0	0.0165046248177002	0	0.00868141027815339
