Cancer	Variable	Pvalue	MeanHigh	MeanLow	ConfLow	ConfHigh	EffectSize	FDR	Sig	HighExtendFrac	LowExtendFrac	HighClass
DLBC	NK.cells.resting	0.0203911719780076	0.0170587251637173	0.00337222337238541	0.00230346260873101	0.0250695409739327	0.790042945539498	0.107462964730814	NS	0.4375	0.5625	High
DLBC	NK.cells.activated	0.0190069118797658	0.00898156406180237	0.0185052976943564	-0.0174083555971979	-0.00163911166791012	-0.69345313005797	0.103962048312052	NS	0.4375	0.5625	Low
DLBC	Monocytes	0.0295725120119614	0.0058173336030947	0.00125851807349092	0.000489700070481603	0.00862793098872595	0.73429140063744	0.12862261248576	NS	0.4375	0.5625	High
DLBC	Macrophages.M0	0.130196987348179	0.106077400051998	0.143817586647065	-0.0870468874034373	0.0115665142133023	-0.440423445179569	0.3533918228022	NS	0.4375	0.5625	Low
DLBC	Macrophages.M1	0.810869643381053	0.0546102123676577	0.0514304252518326	-0.0235021684193786	0.0298617426510289	0.0713677731984037	0.913335230142153	NS	0.4375	0.5625	High
DLBC	Macrophages.M2	0.33641715865034	0.076411423170527	0.0858600595794622	-0.0290479988158922	0.0101507259980217	-0.282706295137257	0.583877857080639	NS	0.4375	0.5625	Low
DLBC	Dendritic.cells.resting	0.329256577171709	1.97066017437131e-05	0	-2.14006491634982e-05	6.08138526509244e-05	0.330943816264649	0.578402065007236	NS	0.4375	0.5625	High
DLBC	Dendritic.cells.activated	0.709255386696698	0.00546464599271531	0.00791702974759077	-0.0156103011029856	0.0107055335932346	-0.106146173514704	0.850280238331454	NS	0.4375	0.5625	Low
DLBC	Mast.cells.resting	0.141951140900182	0.00869475845852537	0.0133587243772714	-0.0109569071614024	0.00162897532391033	-0.402929265053748	0.369234686370382	NS	0.4375	0.5625	Low
DLBC	Mast.cells.activated	0.309768489032942	0	0.00228314907198593	-0.00681340055421382	0.00224710241024196	-0.265183206794518	0.570542982351491	NS	0.4375	0.5625	Low
DLBC	Eosinophils	0.326527022260616	0	0.000344726834544739	-0.00105332299124162	0.000363869322152143	-0.255982549262768	0.576412005066417	NS	0.4375	0.5625	Low
DLBC	Neutrophils	0.762751298401877	0.000603363819448117	0.000802483895072054	-0.0015205367590574	0.00112229660780952	-0.0832743343856887	0.886805857401216	NS	0.4375	0.5625	Low
ESCA	B.cells.naive	0.0245345982921575	0.0357595403652218	0.0591229905292022	-0.0436930608442027	-0.00303383948375816	-0.329445114846811	0.116328729014434	NS	0.448087431693989	0.551912568306011	Low
ESCA	B.cells.memory	0.514103398799779	0.0227467753683181	0.0189963547990943	-0.00757996684446119	0.0150808079829089	0.0997336730571175	0.723552931644133	NS	0.448087431693989	0.551912568306011	High
ESCA	Plasma.cells	0.27346618163404	0.0446189335454171	0.0565521413832899	-0.0333696754925041	0.00950325981675843	-0.16140672856948	0.535074751056305	NS	0.448087431693989	0.551912568306011	Low
ESCA	T.cells.CD8	0.991115754217265	0.0928394353675447	0.0927242025698364	-0.0202812021299387	0.0205116677253552	0.00165819743824018	0.994942353437916	NS	0.448087431693989	0.551912568306011	High
ESCA	T.cells.CD4.naive	0.124999836185326	0.00464297715734916	0.000844857512490487	-0.00107462925165723	0.00867086854137458	0.25226990975135	0.344225945187202	NS	0.448087431693989	0.551912568306011	High
ESCA	T.cells.CD4.memory.resting	0.399581416313103	0.144199448158929	0.156502006839212	-0.0410577588122775	0.0164526414517113	-0.125603949279814	0.635742863096465	NS	0.448087431693989	0.551912568306011	Low
ESCA	T.cells.CD4.memory.activated	0.829247184793425	0.0134035420811842	0.0125902577904646	-0.00661879380822625	0.00824536238966541	0.0321641737539109	0.925373210851395	NS	0.448087431693989	0.551912568306011	High
ESCA	T.cells.follicular.helper	0.00302792589170064	0.0811509210965142	0.0560388118610405	0.00865938198408182	0.0415648364868656	0.465126640902772	0.0268192658511781	Sig	0.448087431693989	0.551912568306011	High
ESCA	T.cells.regulatory..Tregs.	0.880379763992374	0.0200151385177324	0.0207001363420355	-0.00966221874960679	0.00829222310100074	-0.0229153927900517	0.941680280892584	NS	0.448087431693989	0.551912568306011	Low
ESCA	T.cells.gamma.delta	0.319724155784124	0	0.000212277010593258	-0.000633428553647605	0.000208874532461089	-0.133868562699418	0.572677060490986	NS	0.448087431693989	0.551912568306011	Low
ESCA	NK.cells.resting	0.05469066744791	0.0320851070426681	0.0227511988716923	-0.000190071329469862	0.0188578876714216	0.294908929096312	0.194515575849217	NS	0.448087431693989	0.551912568306011	High
ESCA	NK.cells.activated	0.196668738577052	0.0237753839469878	0.0183092562694992	-0.00285978652437997	0.0137920418793572	0.195424124285634	0.439612474466352	NS	0.448087431693989	0.551912568306011	High
ESCA	Monocytes	0.257836025695103	0.0267971532734981	0.0227421925004851	-0.00299703368907388	0.0111069552351	0.17143802259408	0.511422007010617	NS	0.448087431693989	0.551912568306011	High
ESCA	Macrophages.M0	0.900567004962127	0.0925081940062947	0.0945940782169142	-0.0349819091985445	0.0308101407773055	-0.0180342238816455	0.953704515037483	NS	0.448087431693989	0.551912568306011	Low
ESCA	Macrophages.M1	0.0915862616970785	0.0445486602628798	0.0567628709177724	-0.0264240334269499	0.00199561211716464	-0.25048580199619	0.28362184390924	NS	0.448087431693989	0.551912568306011	Low
ESCA	Macrophages.M2	0.613230811794099	0.179368714320274	0.188370804208046	-0.0440959025279288	0.0260917227523837	-0.0758488201304734	0.790898478277069	NS	0.448087431693989	0.551912568306011	Low
ESCA	Dendritic.cells.resting	0.0478188143628182	0.00826679301459788	0.0153287122181216	-0.0140551984411237	-6.8639965923667e-05	-0.281334122131095	0.177964865824509	NS	0.448087431693989	0.551912568306011	Low
ESCA	Dendritic.cells.activated	0.0195707004765438	0.0516789664790523	0.0351270725714575	0.00269290920253369	0.0304108786126558	0.360208070096069	0.105552229143676	NS	0.448087431693989	0.551912568306011	High
ESCA	Mast.cells.resting	0.0172200608518646	0.0143512307082012	0.0264827420942578	-0.0220879711911731	-0.0021750515809401	-0.345864022579739	0.0971319057425489	NS	0.448087431693989	0.551912568306011	Low
ESCA	Mast.cells.activated	0.00890588425988284	0.0584928632485943	0.0361178567806606	0.00568953057826795	0.0390604823575995	0.40147622803236	0.060093910613415	NS	0.448087431693989	0.551912568306011	High
ESCA	Eosinophils	0.914736323270043	0.00186377119694866	0.00196502759241771	-0.00196564291385629	0.00176313012291819	-0.0160961234134057	0.955773698120074	NS	0.448087431693989	0.551912568306011	Low
ESCA	Neutrophils	0.901567263634704	0.00688645084179303	0.00716415112141645	-0.00470210037845152	0.00414669981920469	-0.0182320567531197	0.953704515037483	NS	0.448087431693989	0.551912568306011	Low
GBM	B.cells.naive	0.880270841508683	0.00525256856622883	0.00502261821765033	-0.00278151803188088	0.00324141872903786	0.0234241667236745	0.941680280892584	NS	0.526627218934911	0.473372781065089	High
GBM	B.cells.memory	0.142465211161433	0.0108654439249733	0.0146785331396915	-0.00892247361512008	0.00129629518568367	-0.227349056298714	0.369234686370382	NS	0.526627218934911	0.473372781065089	Low
GBM	Plasma.cells	0.284115878754297	0.00188572792445408	0.0043192224099289	-0.00692122314837315	0.0020542341774235	-0.175750807241159	0.539369488795123	NS	0.526627218934911	0.473372781065089	Low
GBM	T.cells.CD8	0.15005829127603	0.0412263966863906	0.0492552341726869	-0.0189908651068847	0.0029331901342922	-0.220144064068324	0.384191795394657	NS	0.526627218934911	0.473372781065089	Low
GBM	T.cells.CD4.naive	0.0809103271277343	0.00215207038331663	0.000170336418653052	-0.000248299518754081	0.00421176744808124	0.249906541705829	0.260791322259929	NS	0.526627218934911	0.473372781065089	High
GBM	T.cells.CD4.memory.resting	0.988332497356092	0.0838756038497938	0.0840039856371196	-0.0174324468736307	0.0171756832989792	-0.00220564100675733	0.994942353437916	NS	0.526627218934911	0.473372781065089	Low
GBM	T.cells.CD4.memory.activated	0.0851230521761923	0.000197874251470202	0.00187542684803307	-0.00359249213264549	0.000237386939519758	-0.286063419869924	0.269556331891275	NS	0.526627218934911	0.473372781065089	Low
GBM	T.cells.follicular.helper	0.00229498439011165	0.0346265127239792	0.0219571959415363	0.00459562461381288	0.0207430089510729	0.458166931390535	0.0223916044548732	Sig	0.526627218934911	0.473372781065089	High
GBM	T.cells.regulatory..Tregs.	0.252002162967581	0.00933582662942053	0.00731408185124525	-0.00145037032669223	0.0054938598830428	0.173580161607376	0.505818115610128	NS	0.526627218934911	0.473372781065089	High
GBM	T.cells.gamma.delta	0.0219593905005975	0.00513621974661454	0.00125453432815596	0.000570834659924737	0.00719253617699242	0.334127829310209	0.110871887702318	NS	0.526627218934911	0.473372781065089	High
GBM	NK.cells.resting	0.193712391970377	0.0447391948148308	0.0361432973395895	-0.00440862561906679	0.0216004205695492	0.195165563661099	0.436754026889314	NS	0.526627218934911	0.473372781065089	High
GBM	NK.cells.activated	0.792837195829243	0.0183056915432554	0.0192298103698594	-0.00786062620631586	0.00601238855310782	-0.0402731233157964	0.902883999035825	NS	0.526627218934911	0.473372781065089	Low
GBM	Monocytes	1.66187568198501e-07	0.0605296466460643	0.107956968909362	-0.0645287868396592	-0.0303258576869365	-0.8435235430017	7.9991616159545e-06	Sig	0.526627218934911	0.473372781065089	Low
GBM	Macrophages.M0	0.00179708763039456	0.0675419134534627	0.0241945556959149	0.0164298367896447	0.0702648787254509	0.463088839900521	0.0188043082484764	Sig	0.526627218934911	0.473372781065089	High
GBM	Macrophages.M1	0.185152329768	0.0152113963738915	0.0114610464375705	-0.00181461475189573	0.0093153146245376	0.197912297725562	0.424380895531734	NS	0.526627218934911	0.473372781065089	High
GBM	Macrophages.M2	0.427235215464872	0.496166033323103	0.510181419931961	-0.0487810076573918	0.0207502344396764	-0.118900357537548	0.656132190372888	NS	0.526627218934911	0.473372781065089	Low
GBM	Dendritic.cells.resting	0.23209689100268	0.000281425079211207	0.000774399416908907	-0.00130666271447007	0.00032071403907467	-0.194429411501745	0.484565867979276	NS	0.526627218934911	0.473372781065089	Low
GBM	Dendritic.cells.activated	0.641311013404048	0.00156585864620578	0.00133795412998146	-0.000736366663327055	0.00119217569577571	0.0690883673978117	0.812327283645128	NS	0.526627218934911	0.473372781065089	High
GBM	Mast.cells.resting	0.0260282598265585	0.0466834504715435	0.0271746873767152	0.00235820829424631	0.0366593178954104	0.33661962214731	0.118443106809041	NS	0.526627218934911	0.473372781065089	High
GBM	Mast.cells.activated	0.0781342711985435	0.026458536404899	0.041131737943183	-0.0310190262108141	0.00167262313424622	-0.2756055913104	0.255616861176682	NS	0.526627218934911	0.473372781065089	Low
GBM	Eosinophils	0.316368939009966	0.00369334098568252	0.0021472353572866	-0.0014957661044595	0.00458797736125135	0.145203767771136	0.57196843100396	NS	0.526627218934911	0.473372781065089	High
GBM	Neutrophils	0.17166753130538	0.0242692675712087	0.028415718126967	-0.0101094103337217	0.00181650922220498	-0.20777549091928	0.403726246262164	NS	0.526627218934911	0.473372781065089	Low
HNSC	B.cells.naive	0.503318054825791	0.0277172585315743	0.0302770277800152	-0.0100686274767629	0.00494908897988092	-0.059152667527319	0.715345739339018	NS	0.51937984496124	0.48062015503876	Low
HNSC	B.cells.memory	0.107109637198269	0.0158301827356258	0.0118509497281421	-0.000863930935045965	0.00882239695001354	0.142024752211795	0.315503460611705	NS	0.51937984496124	0.48062015503876	High
HNSC	Plasma.cells	0.820566350688758	0.0504667511888636	0.0492119967878597	-0.00960788453328509	0.0121173933352929	0.0199701472961695	0.918629126517376	NS	0.51937984496124	0.48062015503876	High
HNSC	T.cells.CD8	4.69386660896255e-05	0.123193314403453	0.0946280344714267	0.0148981401572601	0.042232419706793	0.358424404019131	0.000915938295046206	Sig	0.51937984496124	0.48062015503876	High
HNSC	T.cells.CD4.naive	0.217553081761417	0.00563649425768743	0.00364368453089239	-0.00117844901092563	0.00516406846451572	0.107830720581157	0.468407842640281	NS	0.51937984496124	0.48062015503876	High
HNSC	T.cells.CD4.memory.resting	0.00766623237611677	0.0746835621878608	0.0920068722835695	-0.0300365748266869	-0.00461004536473066	-0.235246282210707	0.054802175995607	NS	0.51937984496124	0.48062015503876	Low
HNSC	T.cells.CD4.memory.activated	0.00202380290312859	0.0151099678908212	0.00907038387497934	0.00221688886027725	0.00986227917140643	0.268745530700635	0.0205800802261809	Sig	0.51937984496124	0.48062015503876	High
HNSC	T.cells.follicular.helper	2.90492616074156e-07	0.0798320782797837	0.058490481898361	0.0132801972526843	0.0294029955101611	0.453249887442632	1.23373922826788e-05	Sig	0.51937984496124	0.48062015503876	High
HNSC	T.cells.regulatory..Tregs.	0.971541624672348	0.0257395647564292	0.0256477696102439	-0.00496093569766273	0.00514452599003328	0.0031233758521634	0.98935550495548	NS	0.51937984496124	0.48062015503876	High
HNSC	T.cells.gamma.delta	0.577314255087927	0.000374667552222801	0.000624385194121075	-0.00113021058592908	0.000630775302132526	-0.0504121177569581	0.764665846230816	NS	0.51937984496124	0.48062015503876	Low
HNSC	NK.cells.resting	0.805652383816469	0.0269768711154857	0.0263341857115707	-0.00448653070526151	0.00577190151309144	0.0217079538631983	0.910498497083121	NS	0.51937984496124	0.48062015503876	High
HNSC	NK.cells.activated	0.451395296409045	0.0206817508847669	0.0190079049272807	-0.00268940159853787	0.00603709351351038	0.0661111969433939	0.66832141061201	NS	0.51937984496124	0.48062015503876	High
HNSC	Monocytes	0.924266489785904	0.0129472540085252	0.0130884313507365	-0.00305748171115501	0.00277512702673237	-0.00839234274726678	0.96152476537482	NS	0.51937984496124	0.48062015503876	Low
HNSC	Macrophages.M0	0.0361222604241582	0.138093402081614	0.163916056369676	-0.0499679755122522	-0.00167733306387255	-0.185486378765786	0.14559368300375	NS	0.51937984496124	0.48062015503876	Low
HNSC	Macrophages.M1	0.285355216457929	0.0869778921472669	0.0809334484892594	-0.00505899658609314	0.0171478839021081	0.0941729765627723	0.539369488795123	NS	0.51937984496124	0.48062015503876	High
HNSC	Macrophages.M2	0.00666988767740629	0.178299149060566	0.198283435789128	-0.0343973933818048	-0.00557118007531768	-0.238875298356136	0.0522211903765732	NS	0.51937984496124	0.48062015503876	Low
HNSC	Dendritic.cells.resting	0.0362975941006579	0.0215264724276913	0.0289653317249871	-0.0144009637011944	-0.000476754893397324	-0.18658975762674	0.14559368300375	NS	0.51937984496124	0.48062015503876	Low
HNSC	Dendritic.cells.activated	0.355718950260824	0.033021826625297	0.0295451010580265	-0.00391243168368045	0.0108658828182213	0.0808986033701466	0.600596835759568	NS	0.51937984496124	0.48062015503876	High
HNSC	Mast.cells.resting	0.00126063220039649	0.0128206789151427	0.0208162530355924	-0.0128376921716068	-0.0031534560692925	-0.288993441007229	0.0156750562948334	Sig	0.51937984496124	0.48062015503876	Low
HNSC	Mast.cells.activated	0.0717913328175059	0.0436679966331751	0.0349531915745803	-0.000774940493095109	0.0182045506102847	0.15877339924976	0.241085312996462	NS	0.51937984496124	0.48062015503876	High
HNSC	Eosinophils	0.863653444054235	0.000559258238921327	0.000522533400735656	-0.000383208371244383	0.000456658047615726	0.0151045250682453	0.938443844471266	NS	0.51937984496124	0.48062015503876	High
HNSC	Neutrophils	0.121400369217849	0.00584360607722605	0.00818254040881632	-0.00530097090551243	0.000623102242331879	-0.138480901878639	0.339564006155629	NS	0.51937984496124	0.48062015503876	Low
KICH	B.cells.naive	0.783582916513294	0.0223304633450839	0.0259315119012242	-0.0320636576515882	0.0248615605393077	-0.0802650304969825	0.900206067602167	NS	0.107692307692308	0.892307692307692	Low
KICH	B.cells.memory	0.78758047407221	0.0214738753429056	0.0182746733266648	-0.0234882595467115	0.0298866635791931	0.110397110592496	0.901161810269628	NS	0.107692307692308	0.892307692307692	High
KICH	Plasma.cells	0.232555400926472	0.0372805956163171	0.0153518923020173	-0.0181978684491138	0.0620552750777136	0.908240321822197	0.484565867979276	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.CD8	0.281857676062729	0.0973969032817733	0.0561722908471655	-0.0434979243742202	0.125947149243436	0.838388026982699	0.536942591338497	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.CD4.naive	0.091921761045377	0	0.00462753346408928	-0.0100331852415337	0.000778118313355106	-0.236638490326776	0.28362184390924	NS	0.107692307692308	0.892307692307692	Low
KICH	T.cells.CD4.memory.resting	0.152486389390785	0.191225408992064	0.124516404114559	-0.0319467514212022	0.165364761176213	0.877757014938356	0.38765906035263	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.CD4.memory.activated	0.355917683749582	0.000586155639146171	0	-0.000848115540896049	0.00202042681918839	1.22474487139159	0.600596835759568	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.follicular.helper	0.904145417916761	0.0268706472266836	0.025776308225138	-0.0190385552567764	0.0212272332598676	0.041267810152096	0.953704515037483	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.regulatory..Tregs.	0.435261817038764	0.02904445674791	0.0159719565823404	-0.024878299116159	0.0510232994472981	0.596097728513945	0.658738687680994	NS	0.107692307692308	0.892307692307692	High
KICH	T.cells.gamma.delta	0.0198824143539334	0	0.00195130410909162	-0.00358214490133866	-0.000320463316844579	-0.330748038214363	0.105552229143676	NS	0.107692307692308	0.892307692307692	Low
KICH	NK.cells.resting	0.892625907804728	0.0360616387325757	0.0383699807025909	-0.0404891091751279	0.0358724252350974	-0.0500310024281623	0.951709646022553	NS	0.107692307692308	0.892307692307692	Low
KICH	NK.cells.activated	0.107498409017285	0.0286408209920831	0.054796472191531	-0.0591137358278805	0.00680243342898467	-0.497759135347546	0.315503460611705	NS	0.107692307692308	0.892307692307692	Low
KICH	Monocytes	0.262655363244633	0.055683820330182	0.0765304557411959	-0.0604746038469107	0.0187813330248828	-0.393746648704635	0.515318402887567	NS	0.107692307692308	0.892307692307692	Low
KICH	Macrophages.M0	0.664333024409908	0.0496773989936584	0.0369559324417925	-0.0539332478046997	0.0793761809084315	0.226663947743283	0.828408365499057	NS	0.107692307692308	0.892307692307692	High
KICH	Macrophages.M1	0.648731752391197	0.021760776664677	0.0288733659910658	-0.0427712268674756	0.028546048214698	-0.265241224191212	0.817424651355051	NS	0.107692307692308	0.892307692307692	Low
KICH	Macrophages.M2	0.0173856910944997	0.185625789114859	0.345386035784459	-0.28292340787535	-0.0365970854638517	-1.10663842468966	0.0973059610095255	NS	0.107692307692308	0.892307692307692	Low
KICH	Dendritic.cells.resting	0.164631424589997	0.00876336209881583	0.00119996989181163	-0.00408661264168656	0.019213397055695	1.23096962204088	0.402928435776195	NS	0.107692307692308	0.892307692307692	High
KICH	Dendritic.cells.activated	0.213323016856644	0.0578759569118711	0.0158142455791751	-0.0316019187103728	0.115725341375765	1.15402757977123	0.465314858521138	NS	0.107692307692308	0.892307692307692	High
KICH	Mast.cells.resting	0.877208675636825	0.108016622294181	0.102791104781297	-0.0712477450446942	0.0816987800704624	0.0667273101381915	0.941680280892584	NS	0.107692307692308	0.892307692307692	High
KICH	Mast.cells.activated	0.126344482421003	0	0.00693673157346312	-0.0158903844463488	0.00201692129942256	-0.214160079732733	0.345533016318045	NS	0.107692307692308	0.892307692307692	Low
KICH	Eosinophils	0.478651413374144	0.00690399247273389	0.002302329558274	-0.0102187400575613	0.0194220658864811	0.608278093423501	0.69283716541359	NS	0.107692307692308	0.892307692307692	High
KICH	Neutrophils	0.253335904392047	0.0147813152024796	0.00146950089105352	-0.0124574951762214	0.0390811237990736	1.44115742511928	0.505818115610128	NS	0.107692307692308	0.892307692307692	High
KIRC	B.cells.naive	0.00036688269605257	0.0181195428885943	0.0277825360587107	-0.0149552173721085	-0.00437076896812423	-0.294508560419032	0.00563594269255225	Sig	0.362403100775194	0.637596899224806	Low
KIRC	B.cells.memory	0.281434845341925	0.00700891606244842	0.00539922555618267	-0.00132514753354439	0.0045445285460759	0.10210541476547	0.536942591338497	NS	0.362403100775194	0.637596899224806	High
KIRC	Plasma.cells	0.335110332024712	0.0272933784079513	0.0305877048946635	-0.0100047240194341	0.00341607104600986	-0.0851795103777062	0.583011228245403	NS	0.362403100775194	0.637596899224806	Low
KIRC	T.cells.CD8	0.481723347697538	0.192045879487177	0.184308883047522	-0.0138666633319531	0.0293406562112631	0.0651441835056582	0.69283716541359	NS	0.362403100775194	0.637596899224806	High
KIRC	T.cells.CD4.naive	0.637727660318179	0.00112721761393199	0.000760946077988594	-0.00116337858177538	0.00189592165366217	0.048502758376708	0.81063269498191	NS	0.362403100775194	0.637596899224806	High
KIRC	T.cells.CD4.memory.resting	0.800247837843335	0.137068298430489	0.138998598776872	-0.016924447932452	0.0130638472396865	-0.0240818466709147	0.907031301291818	NS	0.362403100775194	0.637596899224806	Low
KIRC	T.cells.CD4.memory.activated	0.0322090216264223	0.00261086249768274	0.000843962846103738	0.000151351378775646	0.00338244792438235	0.239290596576141	0.135993646867116	NS	0.362403100775194	0.637596899224806	High
KIRC	T.cells.follicular.helper	0.449134793497264	0.0355936530477414	0.0333677391841268	-0.00355156936976618	0.00800339709699552	0.0707708715187121	0.667233170586471	NS	0.362403100775194	0.637596899224806	High
KIRC	T.cells.regulatory..Tregs.	0.703677060357201	0.026979964886864	0.0260567864294755	-0.00384566830966526	0.00569202522444214	0.0350025291439654	0.848171682099999	NS	0.362403100775194	0.637596899224806	High
KIRC	T.cells.gamma.delta	0.650457758330209	0.00377380360015429	0.00328269959539683	-0.0016392817206598	0.0026214897301747	0.0442148105827778	0.818171605425803	NS	0.362403100775194	0.637596899224806	High
KIRC	NK.cells.resting	0.277031991179015	0.0180079870380714	0.0148623518911524	-0.0025377002106456	0.00882897050448366	0.104585633601876	0.536238867644098	NS	0.362403100775194	0.637596899224806	High
KIRC	NK.cells.activated	0.0785968742122207	0.0460512807948667	0.0407629007761556	-0.000607450942796857	0.0111842109802191	0.160679749509693	0.255616861176682	NS	0.362403100775194	0.637596899224806	High
KIRC	Monocytes	0.994942353437916	0.0579804755136668	0.0579510224189196	-0.00909951269323818	0.00915841888273253	0.000571640296564895	0.994942353437916	NS	0.362403100775194	0.637596899224806	High
KIRC	Macrophages.M0	0.451718626563242	0.0201111645609168	0.0166048398003379	-0.00564284544426849	0.0126554949654262	0.0656950112321515	0.66832141061201	NS	0.362403100775194	0.637596899224806	High
KIRC	Macrophages.M1	0.25431021602005	0.0608167490162599	0.057029561431827	-0.00273485034346181	0.0103092255123276	0.103077377968077	0.505818115610128	NS	0.362403100775194	0.637596899224806	High
KIRC	Macrophages.M2	0.169591558163674	0.286241791308497	0.300835300472579	-0.0354438741429252	0.00625685581476286	-0.124285748585626	0.403314871375436	NS	0.362403100775194	0.637596899224806	Low
KIRC	Dendritic.cells.resting	0.0972182764146763	0.0074725889087327	0.00356880157677816	-0.000715819965462293	0.00852339462937137	0.194491563435259	0.294922670468051	NS	0.362403100775194	0.637596899224806	High
KIRC	Dendritic.cells.activated	0.224873266416372	0.00340078185781342	0.00475007029738493	-0.00353077591565543	0.000832199036512398	-0.0979577945781976	0.47612462860006	NS	0.362403100775194	0.637596899224806	Low
KIRC	Mast.cells.resting	0.294711672432888	0.031309902374191	0.0347789360211899	-0.00996779074163627	0.00302972344763842	-0.0906770337038209	0.549823843660323	NS	0.362403100775194	0.637596899224806	Low
KIRC	Mast.cells.activated	0.762389132445717	0.00912913776665514	0.0098184546287404	-0.00516816987844381	0.00378953615427329	-0.0270250461379507	0.886805857401216	NS	0.362403100775194	0.637596899224806	Low
KIRC	Eosinophils	0.172271569130317	0.000813256522272528	0.00031682425803889	-0.000218011378206245	0.00121087590667352	0.153531086139589	0.403744300198608	NS	0.362403100775194	0.637596899224806	High
KIRC	Neutrophils	0.860054420918734	0.00704336741502147	0.00733185395985434	-0.00350139640806905	0.00292442331840329	-0.0137208938228424	0.937581114831659	NS	0.362403100775194	0.637596899224806	Low
KIRP	B.cells.naive	0.275490598415816	0.0167234098621974	0.0110672604446583	-0.00460798518698381	0.015920284022062	0.211380473304185	0.535997611422699	NS	0.206293706293706	0.793706293706294	High
KIRP	B.cells.memory	0.00855706582469906	0.0464551697362077	0.0291146341171434	0.0045504928414096	0.030130578396719	0.481974189545163	0.0589263892358689	NS	0.206293706293706	0.793706293706294	High
KIRP	Plasma.cells	0.129550511835556	0.0236901959738617	0.0321092965906313	-0.0193338789882672	0.00249567775472812	-0.170920533592495	0.352964036019893	NS	0.206293706293706	0.793706293706294	Low
KIRP	T.cells.CD8	0.572175804619391	0.10628294361279	0.100000555224842	-0.0157496248117459	0.0283144015876429	0.088546293837233	0.7630462098762	NS	0.206293706293706	0.793706293706294	High
KIRP	T.cells.CD4.naive	0.237100354048176	0.00371068262722282	0.000636914552565389	-0.00207415845449794	0.0082216946038128	0.299094954493068	0.48632515801927	NS	0.206293706293706	0.793706293706294	High
KIRP	T.cells.CD4.memory.resting	0.535862661939398	0.127854043918494	0.134479225214285	-0.027793673487259	0.0145433108956781	-0.0876863167481643	0.73933811616195	NS	0.206293706293706	0.793706293706294	Low
KIRP	T.cells.CD4.memory.activated	0.226418620710506	0.00177983695082109	7.99219658522515e-05	-0.00108318301469689	0.00448301298463458	0.349462168113471	0.477150725948722	NS	0.206293706293706	0.793706293706294	High
KIRP	T.cells.follicular.helper	0.0522361823503852	0.0323920762230218	0.0221337258299477	-0.000101774560445164	0.0206184753465934	0.337700538936865	0.18857261828489	NS	0.206293706293706	0.793706293706294	High
KIRP	T.cells.regulatory..Tregs.	0.57281308276025	0.0235921566965855	0.02134437321903	-0.00565333229989163	0.0101488992550026	0.0936145487780444	0.7630462098762	NS	0.206293706293706	0.793706293706294	High
KIRP	T.cells.gamma.delta	0.723399965835412	0.00124376133762737	0.000978789373139357	-0.00121808378354738	0.0017480277125234	0.0529524892243181	0.860387813113017	NS	0.206293706293706	0.793706293706294	High
KIRP	NK.cells.resting	0.334340489657021	0.00930837267492178	0.00646208272106655	-0.00298566650210856	0.00867824640981901	0.158588098456243	0.583011228245403	NS	0.206293706293706	0.793706293706294	High
KIRP	NK.cells.activated	0.016707943831213	0.0484516839222755	0.036722957955197	0.00218060498272459	0.0212768469514324	0.402517995521377	0.0949853184735101	NS	0.206293706293706	0.793706293706294	High
KIRP	Monocytes	0.0406054240980815	0.0470341757616465	0.0361458946494962	0.000476768913221691	0.0212997933110788	0.325007583600754	0.157618904294703	NS	0.206293706293706	0.793706293706294	High
KIRP	Macrophages.M0	0.0272862194304444	0.0220361417916001	0.0362379992788682	-0.0267927402737789	-0.00161097470075726	-0.233065505206407	0.120425030316925	NS	0.206293706293706	0.793706293706294	Low
KIRP	Macrophages.M1	0.000687946158083179	0.0241341479617168	0.0104544027913215	0.0060051194855339	0.0213543708552567	0.705298652469774	0.00955186781030876	Sig	0.206293706293706	0.793706293706294	High
KIRP	Macrophages.M2	0.00613716795050327	0.341796349417958	0.407153375615187	-0.111607013545551	-0.0191070388489077	-0.421542594174194	0.0486926951677293	Sig	0.206293706293706	0.793706293706294	Low
KIRP	Dendritic.cells.resting	0.456034769957093	0.00487064175965341	0.00320622582573732	-0.00275098838845047	0.00607982025628264	0.106665841300485	0.672581438719279	NS	0.206293706293706	0.793706293706294	High
KIRP	Dendritic.cells.activated	0.016440923037897	0.0085653788443134	0.00320234455990534	0.00101305173250236	0.00971301683631377	0.5000824566039	0.094962771466893	NS	0.206293706293706	0.793706293706294	High
KIRP	Mast.cells.resting	0.872901517859903	0.0962498466675575	0.0939828311739895	-0.0258261400766205	0.0303601710637564	0.0248314190421816	0.941680280892584	NS	0.206293706293706	0.793706293706294	High
KIRP	Mast.cells.activated	0.01980509091037	0.00213414715762795	0.00805150083188217	-0.0108879270871587	-0.000946780261349722	-0.193913283828702	0.105552229143676	NS	0.206293706293706	0.793706293706294	Low
KIRP	Eosinophils	0.261306115161215	0.00084820724835796	0.000317764622574355	-0.000403467764983847	0.00146435301655106	0.20693850774787	0.514980349631562	NS	0.206293706293706	0.793706293706294	High
